path	mode	blob	size	class	group	reason	judgment
data/lexicon/source-inventory/grade-01/bukvar-zaharijchuk-grade1-2025-headwords.yaml	100644	6fd8dfed8f3621189057a2b63238cab7aaa1e03c	624795	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-01/matematyka-lystopad-grade1-2025-glossary.yaml	100644	5556b5832d7f0710dfef06670fa332b88d2ce036	194583	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-01/matematyka-lystopad-grade1-2025-headwords.yaml	100644	85ac46cc58f1b9826e90cf4d003a9d3e43c5a168	210491	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-01/mystetstvo-rublia-grade1-2024-glossary.yaml	100644	cec30bae00278da16fe70b29bce7f88d7d95c7ac	215410	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-01/mystetstvo-rublia-grade1-2024-headwords.yaml	100644	f97bd365ed4a473c3a7c7443dbbc5db87cd090d8	218157	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-01/ya-doslidzhuiu-svit-zharkova-grade1-2024-glossary.yaml	100644	de66c6234247295adcf8b479065ffa97616fa115	220292	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-01/ya-doslidzhuiu-svit-zharkova-grade1-2024-headwords.yaml	100644	c2bacbe5674645954e43898f9b605f4049b0041a	510412	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-02/README.md	100644	5449eee21acf49d5909aa1d0b46b7d2fc3603e2d	7566	K	lexicon_glossaries	textbook inventory guidance	rule
data/lexicon/source-inventory/grade-02/matematyka-ister-grade2-2025-glossary.yaml	100644	b921f10d12392ae7734584102cf4c9fcef23e58d	196495	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-02/matematyka-ister-grade2-2025-headwords.yaml	100644	a7bb51fbfcbba2f2b7882ac4c175ac99d0dafae3	237915	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-02/mystetstvo-rublia-grade2-2024-glossary.yaml	100644	9efab0fc2483a2459f1e0805bc87cb56e3071fed	213764	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-02/mystetstvo-rublia-grade2-2024-headwords.yaml	100644	d1db0089f3742f3e5dd9e4b52997feb431600098	277631	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-02/ukrmova-bolshakova-grade2-2019-glossary.yaml	100644	a22a2b35cedb22006d62933093c8b3a608afdbff	219867	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-02/ukrmova-bolshakova-grade2-2019-headwords.yaml	100644	b7e38089067a00e52293330f0004a8e825f33f72	859308	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-02/ukrmova-kravcova-grade2-2019-glossary.yaml	100644	7276f5e00c09928e26d641e196d47f99d96658e0	209166	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-02/ukrmova-kravcova-grade2-2019-headwords.yaml	100644	33aa3d0e0a49f3ce6fd2f334080619b5f32b3cf4	1124503	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-02/ukrmova-vashulenko-grade2-2019-glossary.yaml	100644	eec78b153253ecce5030f7584534505b39074092	218860	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-02/ukrmova-vashulenko-grade2-2019-headwords.yaml	100644	f179e3a6042616ddc23295e237e46b025c0cf857	962617	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-02/ya-doslidzhuiu-svit-hrushchynska-grade2-2019-glossary.yaml	100644	0fb5c7a2e7c201e58987271f4d8b629c8ee5fd57	223319	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-02/ya-doslidzhuiu-svit-hrushchynska-grade2-2019-headwords.yaml	100644	3ff46dce9221a383a4cf9d97eca01b5f8fcba449	530840	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-02/ya-doslidzhuiu-svit-morze-grade2-2019-glossary.yaml	100644	a5ad9702321c3088b747a4d709d465a7bb9c8274	211701	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-02/ya-doslidzhuiu-svit-morze-grade2-2019-headwords.yaml	100644	9d76f3c0de6d9c6868aa93c897d4ef0c130e630c	356352	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-03/README.md	100644	e9a71eef90106bf4ffc6420c2ef05eb25a72db6c	7668	K	lexicon_glossaries	textbook inventory guidance	rule
data/lexicon/source-inventory/grade-03/informatyka-morze-grade3-2025-glossary.yaml	100644	60a1e665d54217c14a6fe4de13f16a06d338d5a1	205268	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-03/informatyka-morze-grade3-2025-headwords.yaml	100644	04719560bfd003333563675594704ddf472756e7	410408	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-03/matematyka-lystopad-grade3-2020-glossary.yaml	100644	6a6b012ae98321c4a0b170802942ab2c3d4ded83	201248	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-03/matematyka-lystopad-grade3-2020-headwords.yaml	100644	886cdf5cb2d67b9249a96458cd092db0784e6f15	564967	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-03/mystetstvo-arystova-grade3-2025-glossary.yaml	100644	0d030859cf3443e22be57255d5bbc4029610bd55	214909	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-03/mystetstvo-arystova-grade3-2025-headwords.yaml	100644	7e00a7f4117b916118213024f04673a8792a6583	357049	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-03/ukrmova-kravtsova-grade3-2020-glossary.yaml	100644	ac0ba3687f41996dbe09e023923ada38751d84e1	212533	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-03/ukrmova-kravtsova-grade3-2020-headwords.yaml	100644	f4e2471d7eebf9228ca0b7b145aaf70edf3ce20f	771802	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-03/ukrmova-savchenko-grade3-2020-glossary.yaml	100644	909a2647576aa5bb04bd580c990b5fe7cf12f8b9	212613	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-03/ukrmova-savchenko-grade3-2020-headwords.yaml	100644	60665855eab381fcb382e14a1fea810b784e63c4	900622	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-03/ya-doslidzhuiu-svit-zharkova-grade3-2020-glossary.yaml	100644	0ad3460ccea0e251fc86b28eac5a4205d0de8dbe	219130	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-03/ya-doslidzhuiu-svit-zharkova-grade3-2020-headwords.yaml	100644	b27326e948f12ca4695120a941bc3b10b0042bcf	895230	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/README.md	100644	b4b16d3beb28032c2c99ead193a189a4bff0338f	8761	K	lexicon_glossaries	textbook inventory guidance	rule
data/lexicon/source-inventory/grade-04/informatyka-vorontsova-grade4-2021-glossary.yaml	100644	b98c5808a1ad19b3336236eae7f7afb1b8ef80f7	207681	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/informatyka-vorontsova-grade4-2021-headwords.yaml	100644	acbe48ee4c42d66f596e9d649337f7a2632005cb	354645	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/matematyka-ister-grade4-2021-glossary.yaml	100644	cffe9cda4d081a394296b5cb557bb1ff02135e00	202986	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/matematyka-ister-grade4-2021-headwords.yaml	100644	29b83d175242ff2316e71f5c4a9a0a84e853f080	413483	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/mystetstvo-rublia-grade4-2021-glossary.yaml	100644	a1058c303482b65a85d382744bf49e94862a3004	219052	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/mystetstvo-rublia-grade4-2021-headwords.yaml	100644	278a5e778abf6a012b660277c6fd1c663b1a260c	406966	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/ukrmova-kravtsova-grade4-2021-glossary.yaml	100644	5c8590f3fa415238f994d317bbb8578d4be6bc85	215061	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/ukrmova-kravtsova-grade4-2021-headwords.yaml	100644	8f6e1588016a3bf7d4ac4635d7860e96e576c3de	776487	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/ukrmova-ponomarova-grade4-2021-glossary.yaml	100644	56f566368749632a104c320d515e8ec37387471e	216677	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/ukrmova-ponomarova-grade4-2021-headwords.yaml	100644	a28f9f26aeb48b395fa0c05bdf64a32e1057fabd	859933	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/ukrmova-savchenko-grade4-2021-glossary.yaml	100644	5a2b7080d3bb8a63cb302245856b008a13edf53a	213825	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/ukrmova-savchenko-grade4-2021-headwords.yaml	100644	f552fade70c10eb0f3d83990da8095cb60cb773f	940976	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/ukrmova-varzatska-grade4-2021-glossary.yaml	100644	d21693c74e029db861d1f021023f9626e39335be	213947	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/ukrmova-varzatska-grade4-2021-headwords.yaml	100644	cb5b10df5ece8cee6b9ff486281b88e28b8de98b	780603	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/ukrmova-zaharijchuk-grade4-2021-glossary.yaml	100644	57a2f7a379825097bdb642b5a9304209b3b10465	212348	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/ukrmova-zaharijchuk-grade4-2021-headwords.yaml	100644	c1fa3041f888453e725e6b2c74a172430ad37c76	827188	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-04/ya-doslidzhuiu-svit-zharkova-grade4-2021-glossary.yaml	100644	2f9a60978a2b9e8b1c106a0eafe143c71f44504c	225917	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-04/ya-doslidzhuiu-svit-zharkova-grade4-2021-headwords.yaml	100644	a5481557a1d1a62d6e9fe2b8d47c09e4531ba250	1056471	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/README.md	100644	a0999b10e4ec4843f037bc2e2a15ea247859513e	12037	K	lexicon_glossaries	textbook inventory guidance	rule
data/lexicon/source-inventory/grade-05/etyka-meleshchenko-grade5-2022-glossary.yaml	100644	e74162371620cb7f982331ade6ba88d230d1c2c7	222863	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-05/etyka-meleshchenko-grade5-2022-headwords.yaml	100644	856be89c48ed908df707ed14c098f50c7ab1a7f6	880335	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/informatyka-morze-grade5-2022-glossary.yaml	100644	5616967dac13ae836c4cfdd18e5b85b7a5335b78	212401	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-05/informatyka-morze-grade5-2022-headwords.yaml	100644	752b57776b30b192961fbb719b804bc6ac725f47	655296	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/istoriya-schupak-grade5-2022-glossary.yaml	100644	5ffe1eabce977f429a0670cbe22cff9fcfebd698	209445	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-05/istoriya-schupak-grade5-2022-headwords.yaml	100644	d84b7f08de5dd65dd364593d21cecba8f59618ce	826699	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/matematyka-ister-grade5-2022-glossary.yaml	100644	1e5e775f699e248cd41ab489ea16b6d96bf8916d	196155	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-05/matematyka-ister-grade5-2022-headwords.yaml	100644	2fdb0ac159c51db699bb459d5379badb7c157042	395941	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/mystetstvo-rublia-grade5-2022-glossary.yaml	100644	821a8fdbf9c2f1244c32decd2fbfb9bb0c7791c4	217183	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-05/mystetstvo-rublia-grade5-2022-headwords.yaml	100644	81bef58ba75ffbe29af2f054226027c5271839d5	787068	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/piznaiemo-pryrodu-korshevniuk-grade5-2022-glossary.yaml	100644	06b1646c326e5b74b14c0bec327f42884a54d282	216767	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-05/piznaiemo-pryrodu-korshevniuk-grade5-2022-headwords.yaml	100644	1c6cdf68621cc763fb56e488419a60ca8c2eb908	811618	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/tekhnolohiyi-bilenko-grade5-2023-glossary.yaml	100644	2ddb3f905ef6f41f8bac04ac65b65bbe1d749ac4	212251	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
data/lexicon/source-inventory/grade-05/tekhnolohiyi-bilenko-grade5-2023-headwords.yaml	100644	0e4bec8bd994de742628a6b52589e918f653fc8e	865338	A	lexicon_headword_candidates	extract_textbook_chunk_headword_inventory.py; regenerable with external textbook chunks and VESUM	rule
data/lexicon/source-inventory/grade-05/ukrlit-avramenko-grade5-2022-glossary.yaml	100644	83649f05cacd9f752f4e6041526bb90260cf0b08	209788	K	lexicon_glossaries	admitted source-backed glosses with nonregenerable review selection	rule
